concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	places
Concours Commun Mines-Ponts	Telecom Paristech Cursus Sophia										8	25.0	0.0	495	487	8
Concours Commun Mines-Ponts	Concours_Commun_Mines_Ponts_Psi	3884	22.7	19.4	1249	18.1	16.6	1218	18.1	16.3	409					396
Concours Communs Polytechniques	Bordeaux Inp - Ensc Cognitique										9	11.1	11.1	1963	2006	8
Concours Communs Polytechniques	Bordeaux Inp - Enseirb-Matmeca Electronique										17	23.5	41.2	1781	1708	16
Concours Communs Polytechniques	Bordeaux Inp - Enseirb-Matmeca Informatique										10	10.0	30.0	1669	1527	8
Concours Communs Polytechniques	Bordeaux Inp - Enseirb-Matmeca Mathématiques Et Mécanique										13	15.4	46.2	1601	1574	15
Concours Communs Polytechniques	Bordeaux Inp - Enseirb-Matmeca Télecom.										15	26.7	33.3	2034	1916	16
Concours Communs Polytechniques	Cpe Lyon Sciences Du Numérique										6	0.0	33.3	2483	2482	12
Concours Communs Polytechniques	Eisti Cergy - Pau										15	0.0	26.7	2979	2820	13
Concours Communs Polytechniques	Enac Toulouse Civil										36	11.1	11.1	537	526	35
Concours Communs Polytechniques	Enac Toulouse Fonctionnaire										4	0.0	0.0	93	91	4
Concours Communs Polytechniques	Engees Strasbourg Civil (Apprenti)										1	0.0	0.0	3030	3030	2
Concours Communs Polytechniques	Engees Strasbourg Civil (Étudiant)										14	21.4	14.3	2565	2518	10
Concours Communs Polytechniques	Engees Strasbourg Fonctionnaire										3	0.0	0.0	1597	1623	3
Concours Communs Polytechniques	Ensgti Pau - Energétique										17	11.8	29.4	2921	2794	12
Concours Communs Polytechniques	Ensi Poitiers - Génie De L'Eau Et Génie Civil										5	40.0	20.0	2286	2232	7
Concours Communs Polytechniques	Ensi Poitiers Energie										24	25.0	12.5	2761	2601	20
Concours Communs Polytechniques	Ensiame Valenciennes Informatique Et Génie Industriel										2	0.0	0.0	2612	2612	7
Concours Communs Polytechniques	Ensiame Valenciennes Méca Energ.										31	12.9	29.0	2636	2598	30
Concours Communs Polytechniques	Ensiame Valenciennes Mécatronique										20	10.0	30.0	2538	2452	12
Concours Communs Polytechniques	Ensicaen Electronique Et Physique Appliquée										11	36.4	9.1	2019	2100	10
Concours Communs Polytechniques	Ensicaen Informatique										6	0.0	33.3	2373	2365	5
Concours Communs Polytechniques	Ensmm Besanã§On										51	25.5	21.6	2175	2049	55
Concours Communs Polytechniques	Grenoble Inp - Ense3										79	21.5	22.8	1413	1342	80
Concours Communs Polytechniques	Grenoble Inp - Pagora										10	40.0	30.0	2653	2555	11
Concours Communs Polytechniques	Grenoble Inp - Phelma (Physique Electronique Télécoms)										41	24.4	29.3	963	888	45
Concours Communs Polytechniques	Grenoble Inp - Phelma (Physique Matériaux Procédés)										32	12.5	18.8	690	705	32
Concours Communs Polytechniques	Grenoble Inp - Ensimag										14	7.1	42.9	333	328	10
Concours Communs Polytechniques	Grenoble Inp - Esisar										15	13.3	33.3	2091	2006	12
Concours Communs Polytechniques	Isae-Ensma Poitiers										61	11.5	11.5	847	783	58
Concours Communs Polytechniques	Isima Clermont-Ferrand										12	25.0	25.0	2680	2627	12
Concours Communs Polytechniques	Lorraine Inp - Ensem - Energie										35	22.9	25.7	2553	2490	37
Concours Communs Polytechniques	Lorraine Inp - Ensem - Spécialité Des Systèmes Numériques										19	10.5	36.8	2576	2555	12
Concours Communs Polytechniques	Lorraine Inp - Ensg										6	16.7	50.0	2532	2417	5
Concours Communs Polytechniques	Lorraine Inp - Ensic										5	60.0	20.0	2727	2632	7
Concours Communs Polytechniques	Seatech Toulon										32	37.5	25.0	2187	2097	29
Concours Communs Polytechniques	Supmeca Paris										45	35.6	17.8	1527	1467	48
Concours Communs Polytechniques	Telecom Physique Strasbourg										29	31.0	10.3	1856	1839	28
Concours Communs Polytechniques	Toulouse Inp - Enseeiht - Electronique-Energie-Automatique (Eea)										42	19.0	19.0	1191	1066	43
Concours Communs Polytechniques	Toulouse Inp - Enseeiht - Mécanique Des Fluides-Energetique-Environnement (Mfee)										18	11.1	11.1	1063	1039	19
Concours Communs Polytechniques	Toulouse Inp - Enseeiht - Sciences Du Numérique										44	6.8	20.5	1217	1166	42
Concours Communs Polytechniques	Toulouse Inp - Ensiacet - Génie Des Procédés										13	30.8	15.4	2124	2050	11
Concours Communs Polytechniques	Toulouse Inp - Ensiacet - Génie Industriel										15	60.0	13.3	1740	1635	15
Concours Communs Polytechniques	Concours_Commun_Polytechnique_Psi	5403	24.2	19.7	3597	22.2	21.2	3101	23.1	21.9	877					856
Banque Epreuves C.C.P  Inter-Filière	Lorraine Inp - Eeigm	483	37.7	22.6	222	38.3	25.2	18	44.4	27.8	4	50.0	0.0	25	21	10
Banque Epreuves C.C.P  Inter-Filière	Ensil-Ensci Limoges Céramique Industrielle	477	29.1	25.2	380	29.7	22.4	81	39.5	27.2	18	33.3	27.8	103	100	45
Banque Epreuves C.C.P  Inter-Filière	Lorraine Inp - Ensgsi	911	31.1	22.6	458	31.4	22.7	119	45.4	22.7	14	42.9	35.7	58	62	35
Banque Epreuves C.C.P  Inter-Filière	Esm Saint-Cyr	793	18.0	25.6	218	17.4	36.7	111	11.7	50.5	38	5.3	44.7	105	102	76
Banque Epreuves C.C.P  Inter-Filière	Grenoble Inp - Génie Industriel	1769	27.6	24.3	799	25.5	28.3	294	34.4	28.9	43	37.2	27.9	158	154	80
Banque Epreuves C.C.P	Ecole De L'Air Base	792	21.2	26.8	274	20.8	39.1	76	14.5	56.6	1	0.0	100.0	44	44	1
Banque Epreuves C.C.P	Ecole De L'Air Méca	781	21.1	27.8	265	20.8	40.0	74	14.9	56.8	5	40.0	100.0	23	29	5
Banque Epreuves C.C.P	Ecole De L'Air Pilote	845	19.3	24.1	289	19.0	33.9	75	9.3	45.3	23	4.3	39.1	19	19	23
Banque Epreuves C.C.P	Ensisa Mulhouse Informatique Et Réseaux										7	14.3	0.0	51	54	8
Banque Epreuves C.C.P	Ensisa Mulhouse Mécanique										9	22.2	11.1	64	68	8
Banque Epreuves C.C.P	Ensisa Mulhouse Automatique Et Systèmes Embarqués										8	25.0	37.5	65	54	8
Banque Epreuves C.C.P	Ensisa Mulhouse Textile Et Fibres										3	100.0	0.0	104	94	4
Banque Epreuves C.C.P	Concours_Ensisa_Mulhouse_Psi	1049	28.7	25.2	714	29.0	23.5	175	28.6	19.4	27					28
Banque Epreuves C.C.P	Lorraine Inp - Enstib	498	29.5	24.5	304	30.9	17.4	38	36.8	18.4	5	0.0	20.0	16	17	9
Banque Epreuves C.C.P	Eost Strasbourg	469	34.3	25.2	200	36.0	24.0	35	45.7	28.6	4	75.0	50.0	12	12	4
Concours Commun Tpe	Entpe Lyon Civil										22	40.9	50.0	288	262	20
Concours Commun Tpe	Entpe Lyon Fonctionnaire										31	35.5	35.5	238	226	31
Concours Commun Tpe	Concours_Tpe_Civil_Fct._Psi	2361	28.1	24.5	1324	28.0	26.4	519	35.8	27.6	53					51
Concours Commun Tpe	Entpe Lyon Etranger	2361	28.1	24.5	32	31.2	18.8	13	23.1	23.1	1	0.0	100.0	1	1	1
Concours Commun Tpe	Eivp Paris Civil	2361	28.1	24.5	1356	28.1	26.3	532	35.5	27.4	17	23.5	58.8	385	359	19
Concours Commun Tpe	Eivp Paris Fonctionnaire	2361	28.1	24.5	1324	28.0	26.4	519	35.8	27.6	5	40.0	20.0	146	163	5
Concours Commun Tpe	Imt Lille Douai Fonct.	2361	28.1	24.5	1324	28.0	26.4	519	35.8	27.6	3	33.3	0.0	132	128	3
Concours Mines - Télécom	Ensiie Evry										17	17.6	41.2	1557	1537	18
Concours Mines - Télécom	Ensta Bretagne (Filière Sous Statut Étudiant)										40	22.5	22.5	697	667	40
Concours Mines - Télécom	Imt Mines Albi										53	45.3	18.9	1180	1156	45
Concours Mines - Télécom	Imt Mines Alès										55	30.9	14.5	1291	1222	53
Concours Mines - Télécom	Imt Lille Douai										61	32.8	24.6	1388	1275	60
Concours Mines - Télécom	Mines Saint Etienne-Ismin										27	29.6	22.2	1231	1244	25
Concours Mines - Télécom	Télécom Physique Strasbourg Réseaux Et Télécoms										14	14.3	28.6	1951	1855	18
Concours Mines - Télécom	Télécom Physique Strasbourg Ti-Santé										7	57.1	14.3	1468	1250	8
Concours Mines - Télécom	Telecom Sudparis - Cursus Evry										36	27.8	11.1	783	754	34
Concours Mines - Télécom	Telecom Sudparis - Cursus Sophia-Antipolis										2	0.0	0.0	915	915	3
Concours Mines - Télécom	Concours_Mines_Télécom	4304	23.8	20.5	2229	22.5	21.1	2126	22.7	21.0	312					304
Concours Mines - Télécom	Ensta Bretagne (Filière Sous Statut Ieta - Direction Générale De L'Armement)	4304	23.8	20.5	1932	22.2	23.7	1843	22.5	23.6	13	23.1	38.5	677	599	13
Concours Mines - Télécom	Ensg-Géomatique Marne La Vallée Civil										7	28.6	0.0	2013	1967	7
Concours Mines - Télécom	Enssat Lannion										17	17.6	5.9	1892	1810	17
Concours Mines - Télécom	Telecom Nancy										17	23.5	29.4	1583	1552	15
Concours Mines - Télécom	Telecom St Etienne - Statut Étudiant										27	33.3	11.1	1754	1657	21
Concours Mines - Télécom	Telecom St Etienne - Statut Apprenti										1	0.0	0.0	2022	2022	2
Concours Mines - Télécom	Concours_Mines_Télécom_Spécifique_Psi	4304	23.8	20.5	3078	23.5	21.1	2584	23.5	20.8	69					62
Concours Ensam	Arts Et Métiers - Ingénieurs Militaires	724	21.8	24.6	75	24.0	41.3	30	33.3	60.0	6	33.3	50.0	20	20	6
Concours Ensam	Arts Et Métiers - Voie De L'Apprentissage										3	0.0	33.3	681	627	6
Concours Ensam	Arts Et Métiers										256	18.8	32.4	561	536	251
Concours Ensam	Concours_Arts_Et_Mã‰Tiers	3764	23.8	21.4	1019	18.4	27.3	840	18.5	27.0	259					257
Concours Estp	Estp Paris - Bâtiment (B) Â€“ Campus De Troyes										14	35.7	28.6	1005	966	7
Concours Estp	Estp Paris - Bâtiment (B) - Campus De Cachan										58	32.8	32.8	694	661	49
Concours Estp	Estp Paris - Topographie (T)										43	16.3	37.2	1183	1179	22
Concours Estp	Estp Paris - Génie Mécanique Et Electrique(Gme)										37	29.7	32.4	900	837	30
Concours Estp	Estp Paris - Travaux Publics (Tp)										60	25.0	23.3	737	726	52
Concours Estp	Concours_Estp	1778	25.9	24.6	1400	25.3	25.9	1292	26.1	26.0	212					160
Concours Polytech Inter-Filière	Ensibs Lorient										7	0.0	0.0	4195	3857	12
Concours Polytech Inter-Filière	Ensim Le Mans										1	0.0	0.0	3129	3137	6
Concours Polytech Inter-Filière	Esbs Strasbourg										0	0.0	0.0	630	501	3
Concours Polytech Inter-Filière	Esgt Le Mans										0	0.0	0.0	3844	3784	15
Concours Polytech Inter-Filière	Esi Reims										4	25.0	0.0	4112	4055	10
Concours Polytech Inter-Filière	Esiab Brest										0	0.0	0.0	3958	3958	3
Concours Polytech Inter-Filière	Esipe Créteil - Génie Biomédical Et Santé (Isbs)										1	100.0	0.0	4247	4265	10
Concours Polytech Inter-Filière	Esipe Créteil - Système D'Information										0	0.0	0.0	4728	4707	4
Concours Polytech Inter-Filière	Esipe Créteil - Technologie Pour La Santé										0	0.0	0.0	0	0	2
Concours Polytech Inter-Filière	Esir Rennes										6	33.3	0.0	4056	3773	20
Concours Polytech Inter-Filière	Esirem Dijon										2	50.0	0.0	4066	3862	3
Concours Polytech Inter-Filière	Esiroi Saint Denis De La Réunion										0	0.0	0.0	5002	5002	3
Concours Polytech Inter-Filière	Esix Normandie - Caen - Cherbourg										3	33.3	0.0	4723	4615	4
Concours Polytech Inter-Filière	Isat Nevers - Département Mit (Mécanique Et Ingénierie Des Transports)										5	40.0	20.0	2261	2338	5
Concours Polytech Inter-Filière	Isat Nevers - Département Epee (Energies Et Moteurs)										5	20.0	0.0	3189	3254	12
Concours Polytech Inter-Filière	Isat Nevers - Infrastructures Et Réseaux De Transports										4	0.0	0.0	4631	4616	4
Concours Polytech Inter-Filière	Isifc Besanã§On - Génie Biomédical										2	100.0	0.0	3911	3756	6
Concours Polytech Inter-Filière	Isis Castres										0	0.0	0.0	3452	3892	5
Concours Polytech Inter-Filière	Istia Angers										0	0.0	0.0	3604	3536	4
Concours Polytech Inter-Filière	Isty Vélizy										1	0.0	100.0	5106	5106	3
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Environnement, Bâtiment, Ã‰Nergie										4	50.0	0.0	3735	3476	15
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Informatique Données Usages										1	100.0	0.0	4511	4294	5
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Instrumentation, Automatique, Informatique										1	0.0	0.0	4041	3614	4
Concours Polytech Inter-Filière	Polytech Annecy-Chambéry - Mécanique, Matériaux										6	16.7	66.7	4161	4189	8
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										0	0.0	0.0	2262	2328	5
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										9	11.1	11.1	4172	3663	16
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										1	0.0	100.0	4899	4908	5
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Mathématique Et Modélisation										2	50.0	0.0	4331	3958	14
Concours Polytech Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										5	40.0	20.0	4786	4491	8
Concours Polytech Inter-Filière	Polytech Grenoble - Géotechnique Et Génie Civil										5	40.0	0.0	3783	3774	6
Concours Polytech Inter-Filière	Polytech Grenoble - Matériaux										1	0.0	0.0	3928	3710	8
Concours Polytech Inter-Filière	Polytech Grenoble - Prévention Des Risques										3	66.7	0.0	4729	4335	6
Concours Polytech Inter-Filière	Polytech Grenoble - Informatique Et Électronique Des Systèmes Embarqués										5	0.0	0.0	2514	2563	5
Concours Polytech Inter-Filière	Polytech Grenoble - Réseaux Informatiques										2	0.0	0.0	4295	3990	8
Concours Polytech Inter-Filière	Polytech Grenoble - Technologies De L'Information Pour La Santé										2	100.0	50.0	4503	4102	5
Concours Polytech Inter-Filière	Polytech Lille - Génie Biologique Et Alimentaire										0	0.0	0.0	4460	4218	4
Concours Polytech Inter-Filière	Polytech Lille - Génie Informatique Et Statistique										3	33.3	0.0	3714	3424	10
Concours Polytech Inter-Filière	Polytech Lille - Géotechnique, Génie Civil										6	0.0	33.3	3662	3429	10
Concours Polytech Inter-Filière	Polytech Lille - Informatique, Microélectronique, Automatique										3	33.3	0.0	3749	3695	8
Concours Polytech Inter-Filière	Polytech Lille - Ingénierie Et Commercialisation Des Systèmes De Mesure										0	0.0	0.0	4918	4918	5
Concours Polytech Inter-Filière	Polytech Lille - Matériaux										3	33.3	33.3	3248	3356	8
Concours Polytech Inter-Filière	Polytech Lille - Mécanique										7	14.3	28.6	3408	3309	10
Concours Polytech Inter-Filière	Polytech Lyon - Génie Bomédical										1	100.0	0.0	2578	2593	4
Concours Polytech Inter-Filière	Polytech Lyon - Informatique										2	0.0	50.0	2164	2054	4
Concours Polytech Inter-Filière	Polytech Lyon - Matériaux										0	0.0	0.0	2845	2821	4
Concours Polytech Inter-Filière	Polytech Lyon - Mathématiques Appliquées Et Modélisation										0	0.0	0.0	2654	2257	4
Concours Polytech Inter-Filière	Polytech Lyon - Mécanique										2	0.0	50.0	2472	2231	4
Concours Polytech Inter-Filière	Polytech Lyon - Systèmes Industriels, Robotique										0	0.0	0.0	3212	3126	4
Concours Polytech Inter-Filière	Polytech Marseille - Génie Biomédical										1	100.0	0.0	3214	2753	9
Concours Polytech Inter-Filière	Polytech Marseille - Génie Civil										3	0.0	0.0	4775	4611	12
Concours Polytech Inter-Filière	Polytech Marseille - Génie Industriel Et Informatique										3	0.0	66.7	4729	4212	8
Concours Polytech Inter-Filière	Polytech Marseille - Informatique										5	60.0	20.0	4340	4060	8
Concours Polytech Inter-Filière	Polytech Marseille - Matériaux										1	100.0	0.0	4214	4184	10
Concours Polytech Inter-Filière	Polytech Marseille - Mécanique, Energétique										4	25.0	25.0	4250	3441	16
Concours Polytech Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										1	0.0	0.0	4977	4870	8
Concours Polytech Inter-Filière	Polytech Montpellier - Informatique Et Gestion										1	0.0	0.0	3875	3444	3
Concours Polytech Inter-Filière	Polytech Montpellier - Matériaux										0	0.0	0.0	3431	3401	7
Concours Polytech Inter-Filière	Polytech Montpellier - Mécanique Et Interactions										1	0.0	0.0	3450	3356	2
Concours Polytech Inter-Filière	Polytech Montpellier - Microélectronique Et Automatique										3	0.0	33.3	2860	3040	5
Concours Polytech Inter-Filière	Polytech Montpellier - Sciences Et Technologies De L'Eau										1	0.0	0.0	3497	3351	7
Concours Polytech Inter-Filière	Polytech Montpellier Génie Biologique Et Agroalimentaire										0	0.0	0.0	2918	3121	5
Concours Polytech Inter-Filière	Polytech Nancy - Energie, Mécanique, Matériaux, Environnement										2	50.0	50.0	3503	3361	12
Concours Polytech Inter-Filière	Polytech Nancy - Ingénierie De L'Information Et Des Systèmes										1	0.0	0.0	3252	3166	2
Concours Polytech Inter-Filière	Polytech Nancy - Management Opérationnel, Maintenance, Maã®Trise Des Risques										3	33.3	33.3	4740	4775	2
Concours Polytech Inter-Filière	Polytech Nantes - Ã‰Lectronique Et Technologies Numériques										6	16.7	0.0	3491	3225	8
Concours Polytech Inter-Filière	Polytech Nantes - Ã‰Nergie Électrique										1	0.0	100.0	3819	3883	4
Concours Polytech Inter-Filière	Polytech Nantes - Génie Civil										0	0.0	0.0	2814	2573	4
Concours Polytech Inter-Filière	Polytech Nantes - Génie Des Procédés Et Bioprocédés										0	0.0	0.0	1807	1807	2
Concours Polytech Inter-Filière	Polytech Nantes - Informatique										3	0.0	33.3	3197	2958	9
Concours Polytech Inter-Filière	Polytech Nantes - Matériaux										1	0.0	0.0	2758	2507	8
Concours Polytech Inter-Filière	Polytech Nantes - Thermique, Ã‰Nergétique										5	0.0	80.0	3705	3477	7
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Bâtiments										3	0.0	66.7	4118	4061	13
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Ã‰Lectronique										7	14.3	14.3	4670	4415	10
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Génie Biologique										0	0.0	0.0	1244	1431	3
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Génie De L'Eau										5	20.0	40.0	4694	4376	10
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Informatique										5	20.0	0.0	4460	4218	14
Concours Polytech Inter-Filière	Polytech Nice-Sophia - Mathématiques Appliquées, Modélisation										4	0.0	0.0	3866	3781	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Civil Et Géo-Environnement										3	33.3	0.0	4615	4406	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Industriel										3	66.7	33.3	4851	4720	12
Concours Polytech Inter-Filière	Polytech Orléans - Innovation En Conception Et Matériaux										5	20.0	0.0	4892	4774	8
Concours Polytech Inter-Filière	Polytech Orléans - Technologies Pour L'Ã‰Nergie, L'Aérospatial Et La Motorisation										3	33.3	66.7	2924	2830	14
Concours Polytech Inter-Filière	Polytech Orléans - Génie Physique Et Systèmes Embarqués										1	0.0	0.0	4091	4121	6
Concours Polytech Inter-Filière	Polytech Paris-Sud - Electronique, Energie, Systèmes										3	0.0	33.3	4063	3689	6
Concours Polytech Inter-Filière	Polytech Paris-Sud - Informatique										0	0.0	0.0	1746	1746	2
Concours Polytech Inter-Filière	Polytech Paris-Sud - Photonique Et Systèmes Optroniques										1	100.0	0.0	4623	4000	5
Concours Polytech Inter-Filière	Polytech Paris-Sud - Matériaux										3	0.0	33.3	4127	3867	4
Concours Polytech Inter-Filière	Polytech Sorbonne - Electronique Et Informatique										1	0.0	0.0	3253	3180	3
Concours Polytech Inter-Filière	Polytech Sorbonne - Informatique Et Mathématiques Appliquées										0	0.0	0.0	1872	2192	3
Concours Polytech Inter-Filière	Polytech Sorbonne - Matériaux										2	0.0	50.0	4211	3931	10
Concours Polytech Inter-Filière	Polytech Sorbonne - Robotique										1	0.0	0.0	3247	2943	5
Concours Polytech Inter-Filière	Polytech Sorbonne - Sciences De La Terre										2	50.0	50.0	4533	4215	10
Concours Polytech Inter-Filière	Polytech Tours - Ã‰Lectronique, Ã‰Nergie Électrique										1	0.0	0.0	4487	4487	2
Concours Polytech Inter-Filière	Polytech Tours - Génie De L'Aménagement Et De L'Environnement										3	33.3	0.0	4632	4453	7
Concours Polytech Inter-Filière	Polytech Tours - Informatique										3	33.3	33.3	4272	3659	7
Concours Polytech Inter-Filière	Polytech Tours - Mécanique, Conception De Systèmes										4	0.0	25.0	3852	3870	5
Concours Polytech Inter-Filière	Sup Galilée Villetaneuse										3	66.7	33.3	4166	3933	18
Concours Polytech Inter-Filière	Concours_Polytech	3105	26.7	22.0	2284	25.5	20.7	2030	26.2	21.5	227					694
Autres Écoles E3A	Ece Paris	954	27.8	21.1	810	27.8	21.4	292	27.1	28.4	46	13.0	30.4	206	191	45
Autres Écoles E3A	Efrei Paris	705	27.7	19.0	643	28.0	18.0	152	23.7	17.1	20	15.0	20.0	126	112	40
Autres Écoles E3A	Eidd Paris	661	32.2	22.8	471	34.2	22.7	190	34.2	21.1	8	37.5	37.5	154	157	15
Autres Écoles E3A	Eigsi Casablanca	113	35.4	20.4	80	35.0	22.5	25	20.0	28.0	0	0.0	0.0	0	0	10
Autres Écoles E3A	Eigsi La Rochelle	570	35.3	18.1	446	35.7	18.2	165	35.2	15.2	22	31.8	18.2	95	105	30
Autres Écoles E3A	Eil Côte D'Opale - Calais (Informatique)										9	44.4	22.2	187	176	15
Autres Écoles E3A	Eil Côte D'Opale - Longuenesse (Génie Industriel)										19	21.1	47.4	174	166	30
Autres Écoles E3A	Concours_Eil_Côte_D'Opale_Longuenesse_Calais	514	31.5	25.1	448	32.6	24.8	202	32.2	29.2	28					45
Autres Écoles E3A	Elisa Aérospace Saint Quentin (80)	654	28.9	19.0	439	28.9	19.6	125	28.0	17.6	7	14.3	0.0	94	90	15
Autres Écoles E3A	Eme	229	47.6	19.2	168	48.8	19.6	69	56.5	18.8	1	100.0	0.0	66	66	20
Autres Écoles E3A	Ensait Roubaix										18	33.3	44.4	58	58	15
Autres Écoles E3A	Ensait Roubaix - Formation En Alternance										0	0.0	0.0	0	0	2
Autres Écoles E3A	Concours_Ensait_Roubaix	509	38.1	26.3	335	37.9	27.8	80	45.0	28.8	18					17
Autres Écoles E3A	Ensil Limoges Elt	674	28.2	23.1	389	28.0	20.8	82	26.8	26.8	13	7.7	30.8	50	47	10
Autres Écoles E3A	Ensil Limoges Matériaux	626	31.9	23.3	370	34.1	20.8	80	37.5	23.8	5	20.0	0.0	68	57	6
Autres Écoles E3A	Ensil Limoges Mécatronique	817	26.9	22.3	510	27.1	20.0	144	27.8	20.1	14	28.6	7.1	23	26	12
Autres Écoles E3A	Epf Campus Troyes										8	25.0	12.5	220	210	10
Autres Écoles E3A	Epf Campus Montpellier										9	55.6	11.1	195	186	6
Autres Écoles E3A	Epf Campus Sceaux										3	0.0	0.0	114	126	4
Autres Écoles E3A	Concours_Epf_Sceaux_Troyes_Montpellier	669	37.4	18.4	408	39.0	19.4	238	42.4	21.8	20					20
Autres Écoles E3A	Esb Nantes	264	36.4	28.4	180	38.3	28.9	25	56.0	28.0	6	66.7	33.3	16	13	14
